891719263,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/347325,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.119283,-81.000704,10,,,,,,24/7/2013 11:41,24,7,2013,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,347325,,Michael Rayner,27/7/2013 14:14,CC_BY_4_0,Michael Rayner,Michael Rayner,,,2024-06-04T02:09:10.340Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
891090398,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/105304,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.52965,-72.54768,5,,,,,,21/7/2012 11:50,21,7,2012,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,105304,,Charlie Hohn,25/7/2012 00:46,CC0_1_0,Charlie Hohn,Charlie Hohn,,,2024-06-04T01:34:11.879Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
891036294,50c9509d-22c7-4a22-a47d-8c48425ef4a7,http://www.inaturalist.org/observations/508319,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,43.453556,-73.015257,192,,,,,,12/7/1991,12,7,1991,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,508319,,roy pilcher,23/1/2014 17:16,CC_BY_NC_4_0,roy pilcher,roy pilcher,,,2024-06-04T02:10:56.224Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4872534191,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/218659897,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.873005,-114.92681,61,,,,,,31/8/2018 17:43,31,8,2018,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,218659897,,corinnefl,27/5/2024 15:39,CC_BY_NC_4_0,corinnefl,corinnefl,,,2024-06-04T02:09:08.051Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4872468325,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/217594143,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.556352,-77.84137,31,,,,,,16/8/2023 12:05,16,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,217594143,,bogend,22/5/2024 23:32,CC_BY_NC_4_0,bogend,bogend,,,2024-06-04T02:08:42.645Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4872190917,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/217109909,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.446536,-116.526481,,,,,,,8/8/2023 12:06,8,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,217109909,,xaltor,20/5/2024 18:00,CC_BY_NC_4_0,xaltor,xaltor,,,2024-06-04T02:08:03.047Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4872170165,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/217583723,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.541201,-77.832901,31,,,,,,16/8/2023 10:25,16,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,217583723,,bogend,22/5/2024 22:18,CC_BY_NC_4_0,bogend,bogend,,,2024-06-04T02:45:26.912Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867896738,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/216869497,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.882405,-73.035186,21,,,,,,24/7/2021 16:15,24,7,2021,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,216869497,,intrepid_tar_heel,19/5/2024 19:04,CC_BY_NC_4_0,intrepid_tar_heel,intrepid_tar_heel,,,2024-06-04T02:44:54.087Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4867699206,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/216014231,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Nova Scotia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.655552,-60.382364,7,,,,,,9/8/2023 14:04,9,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,216014231,,Violetta,15/5/2024 23:51,CC_BY_NC_4_0,Violetta,Violetta,,,2024-06-04T02:46:04.853Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4863761110,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89373708,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,55.458196,-111.297473,25559,,,,,,31/7/2021 07:04,31,7,2021,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,89373708,,Sachi Snively,31/7/2021 20:02,CC_BY_4_0,Sachi Snively,Sachi Snively,,,2024-06-04T02:25:59.491Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4863586853,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88434598,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,55.504982,-111.379038,25559,,,,,,24/7/2021 10:25,24,7,2021,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,88434598,,Roy,24/7/2021 21:51,CC_BY_4_0,Sachi Snively,Sachi Snively,,,2024-06-04T01:47:27.338Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4863386260,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/214774250,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.184496,-78.06507,50,,,,,,13/8/2018,13,8,2018,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,214774250,,Daryl Coulson,10/5/2024 12:32,CC_BY_NC_4_0,Daryl Coulson,Daryl Coulson,,,2024-06-04T02:46:26.824Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4855459063,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/213488023,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,New Hampshire,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.127118,-71.735702,42,,,,,,28/8/2023 09:06,28,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,213488023,,bdrury,4/5/2024 19:39,CC_BY_NC_4_0,protean-hiker,protean-hiker,,,2024-06-04T02:45:42.112Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4855267563,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/213464336,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Minnesota,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.477206,-94.979375,26839,,,,,,26/7/2018 06:29,26,7,2018,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,213464336,,EmptyMoose,4/5/2024 17:42,CC_BY_NC_4_0,EmptyMoose,EmptyMoose,,,2024-06-04T02:45:04.208Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4854788757,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/93000001,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.111185,-116.013089,905,,,,,,29/8/2021 15:01,29,8,2021,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,93000001,,Roy,30/8/2021 03:54,CC_BY_NC_4_0,metallyza,metallyza,,,2024-06-04T02:28:25.845Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4852897269,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/207888590,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.682669,-112.818363,1000,,,,,,10/8/2023 05:33,10,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,207888590,,Jordan,19/4/2024 00:12,CC_BY_NC_4_0,leewarren,leewarren,,,2024-06-04T02:44:42.547Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4852882575,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/207888601,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.682669,-112.818363,1000,,,,,,10/8/2023 07:13,10,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,207888601,,Stephen B. Brown,18/4/2024 12:32,CC_BY_NC_4_0,leewarren,leewarren,,,2024-06-04T02:45:24.970Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4852765750,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/174715805,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.615884,-114.060037,127,,,,,,24/7/2023 11:19,24,7,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,174715805,,Eric Lamb,11/2/2024 05:02,CC_BY_NC_4_0,trailintheforest,trailintheforest,,,2024-06-04T02:01:58.050Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4852338802,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/180030947,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Alberta,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.249456,-115.837986,,,,,,,24/8/2023 08:10,24,8,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,180030947,,Eric Lamb,11/2/2024 04:59,CC_BY_4_0,Brian White,Brian White,,,2024-06-04T02:39:51.354Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4847036172,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/207440099,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Newfoundland and Labrador,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.620347,-54.75277,5,,,,,,4/9/2023 11:34,4,9,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,207440099,,julieeh,15/4/2024 18:41,CC_BY_NC_4_0,julieeh,julieeh,,,2024-06-04T02:43:45.393Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4607153140,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/205685994,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Michigan,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.629733,-87.467875,,,,,,,24/7/2023 13:54,24,7,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,205685994,,Alayna Mead,6/4/2024 16:07,CC_BY_NC_4_0,Alayna Mead,Alayna Mead,,,2024-06-04T02:05:34.719Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606738433,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/204415790,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,Ontario,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,46.33825,-79.510055,4,,,,,,1/9/2023 16:53,1,9,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,204415790,,Carolyn,29/3/2024 16:42,CC_BY_NC_4_0,Carolyn,Carolyn,,,2024-06-04T02:45:13.192Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606569338,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/15567095,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Wisconsin,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.853889,-89.0775,,,,,,,16/7/2018 12:17,16,7,2018,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,15567095,,Wilderness Barbie,17/8/2018 13:56,CC_BY_NC_4_0,Wilderness Barbie,Wilderness Barbie,,,2024-06-04T01:36:05.820Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4600042098,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/175857197,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Minnesota,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.347057,-95.158191,185,,,,,,30/7/2023 15:54,30,7,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,175857197,,Janet Nelson,31/7/2023 12:52,CC_BY_NC_4_0,juno_and_stern,juno_and_stern,,,2024-06-04T02:41:29.165Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4599842311,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/203395108,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,US,,Vermont,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.289583,-72.234696,,,,,,,14/8/2022 15:42,14,8,2022,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,203395108,,Ingrid,21/3/2024 20:54,CC_BY_NC_4_0,Ingrid,Ingrid,,,2024-06-04T02:45:46.155Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597096096,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202829787,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,New Brunswick,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.626305,-65.058315,8,,,,,,14/9/2023 09:19,14,9,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,202829787,,Eric Carignan,17/3/2024 15:55,CC_BY_NC_4_0,Eric Carignan,Eric Carignan,,,2024-06-04T02:08:03.977Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597087050,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202820878,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,Cornus canadensis,,SPECIES,Cornus canadensis L.,Cornus canadensis,,CA,,New Brunswick,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.60948,-64.99122,15,,,,,,12/9/2023 14:31,12,9,2023,3082270,3082270,HUMAN_OBSERVATION,iNaturalist,Observations,202820878,,Eric Carignan,17/3/2024 14:54,CC_BY_NC_4_0,Eric Carignan,Eric Carignan,,,2024-06-04T02:06:08.084Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
